ICD9Code,Alternate Code,ICD10Code,Invalid Gender,Concept Name
66602,666.02,O72.0,M,Thrd-stage hem-del w p/p
66602,666.02,O72.0,M,Thrd-stage hem-del w p/p
66602,666.02,O43.211,M,Thrd-stage hem-del w p/p
66602,666.02,O43.212,M,Thrd-stage hem-del w p/p
66602,666.02,O43.213,M,Thrd-stage hem-del w p/p
66602,666.02,O43.221,M,Thrd-stage hem-del w p/p
66602,666.02,O43.222,M,Thrd-stage hem-del w p/p
66602,666.02,O43.223,M,Thrd-stage hem-del w p/p
66602,666.02,O43.231,M,Thrd-stage hem-del w p/p
66602,666.02,O43.232,M,Thrd-stage hem-del w p/p
66602,666.02,O43.233,M,Thrd-stage hem-del w p/p
66604,666.04,O72.0,M,Third-stage hem-postpart
66604,666.04,O72.0,M,Third-stage hem-postpart
66604,666.04,O43.211,M,Third-stage hem-postpart
66604,666.04,O43.212,M,Third-stage hem-postpart
66604,666.04,O43.213,M,Third-stage hem-postpart
66604,666.04,O43.221,M,Third-stage hem-postpart
66604,666.04,O43.222,M,Third-stage hem-postpart
66604,666.04,O43.223,M,Third-stage hem-postpart
66604,666.04,O43.231,M,Third-stage hem-postpart
66604,666.04,O43.232,M,Third-stage hem-postpart
66604,666.04,O43.233,M,Third-stage hem-postpart
66610,666.10,O72.1,M,Postpartum hem NEC-unsp
66612,666.12,O72.1,M,Postpa hem NEC-del w p/p
66614,666.14,O72.1,M,Postpart hem NEC-postpar
66620,666.20,O72.2,M,Delay p/part hem-unspec
66622,666.22,O72.2,M,Delay p/p hem-del w p/p
66624,666.24,O72.2,M,Delay p/part hem-postpar
66630,666.30,O72.3,M,Postpart coagul def-unsp
66632,666.32,O72.3,M,P/p coag def-del w p/p
66634,666.34,O72.3,M,Postpart coag def-postpa
66700,667.00,O43.239,M,Retain placenta NOS-unsp
66700,667.00,O73.0,M,Retain placenta NOS-unsp
66700,667.00,O43.219,M,Retain placenta NOS-unsp
66700,667.00,O43.229,M,Retain placenta NOS-unsp
66702,667.02,O43.231,M,Retnd plac NOS-del w p/p
66702,667.02,O73.0,M,Retnd plac NOS-del w p/p
66702,667.02,O43.211,M,Retnd plac NOS-del w p/p
66702,667.02,O43.212,M,Retnd plac NOS-del w p/p
66702,667.02,O43.213,M,Retnd plac NOS-del w p/p
66702,667.02,O43.221,M,Retnd plac NOS-del w p/p
66702,667.02,O43.222,M,Retnd plac NOS-del w p/p
66702,667.02,O43.223,M,Retnd plac NOS-del w p/p
66702,667.02,O43.232,M,Retnd plac NOS-del w p/p
66702,667.02,O43.233,M,Retnd plac NOS-del w p/p
66704,667.04,O43.231,M,Retain plac NOS-postpart
66704,667.04,O73.0,M,Retain plac NOS-postpart
66704,667.04,O43.211,M,Retain plac NOS-postpart
66704,667.04,O43.212,M,Retain plac NOS-postpart
66704,667.04,O43.213,M,Retain plac NOS-postpart
66704,667.04,O43.221,M,Retain plac NOS-postpart
66704,667.04,O43.222,M,Retain plac NOS-postpart
66704,667.04,O43.223,M,Retain plac NOS-postpart
66704,667.04,O43.232,M,Retain plac NOS-postpart
66704,667.04,O43.233,M,Retain plac NOS-postpart
66710,667.10,O73.1,M,Retain prod concept-unsp
66712,667.12,O73.1,M,Ret prod conc-del w p/p
66714,667.14,O73.1,M,Ret prod concept-postpar
66800,668.00,O74.1,M,Pulm compl in del-unspec
66801,668.01,O74.1,M,Pulm compl in del-deliv
66801,668.01,O74.0,M,Pulm compl in del-deliv
66802,668.02,O74.1,M,Pulm complic-del w p/p
66802,668.02,O89.09,M,Pulm complic-del w p/p
66802,668.02,O74.0,M,Pulm complic-del w p/p
66803,668.03,O74.1,M,Pulm complicat-antepart
66804,668.04,O89.09,M,Pulm complicat-postpart
66804,668.04,O89.01,M,Pulm complicat-postpart
66810,668.10,O74.2,M,Heart compl in del-unsp
66811,668.11,O74.2,M,Heart compl in del-deliv
66812,668.12,O74.2,M,Heart compl-del w p/p
66813,668.13,O74.2,M,Heart complic-antepart
66814,668.14,O89.1,M,Heart complic-postpart
66820,668.20,O74.3,M,Cns compl labor/del-unsp
66821,668.21,O74.3,M,Cns compl lab/del-deliv
66822,668.22,O74.3,M,Cns complic-del w p/p
66823,668.23,O74.3,M,Cns compl in del-antepar
66824,668.24,O89.2,M,Cns compl in del-postpar
66880,668.80,O74.8,M,Anesth comp del NEC-unsp
66881,668.81,O74.8,M,Anesth compl NEC-deliver
66881,668.81,O74.4,M,Anesth compl NEC-deliver
66881,668.81,O74.5,M,Anesth compl NEC-deliver
66881,668.81,O74.6,M,Anesth compl NEC-deliver
66881,668.81,O74.7,M,Anesth compl NEC-deliver
66882,668.82,O74.8,M,Anesth compl NEC-del p/p
66882,668.82,O89.8,M,Anesth compl NEC-del p/p
66882,668.82,O74.4,M,Anesth compl NEC-del p/p
66882,668.82,O74.5,M,Anesth compl NEC-del p/p
66882,668.82,O74.6,M,Anesth compl NEC-del p/p
66882,668.82,O74.7,M,Anesth compl NEC-del p/p
66883,668.83,O74.8,M,Anesth compl antepartum
66884,668.84,O89.8,M,Anesth compl-postpartum
66884,668.84,O89.3,M,Anesth compl-postpartum
66884,668.84,O89.4,M,Anesth compl-postpartum
66884,668.84,O89.5,M,Anesth compl-postpartum
66884,668.84,O89.6,M,Anesth compl-postpartum
66890,668.90,O74.9,M,Anesth comp del NOS-unsp
66891,668.91,O74.9,M,Anesth compl NOS-deliver
66892,668.92,O74.9,M,Anesth compl NOS-del p/p
66892,668.92,O89.9,M,Anesth compl NOS-del p/p
66893,668.93,O74.9,M,Anesth compl-antepartum
66894,668.94,O89.9,M,Anesth compl-postpartum
66900,669.00,O75.0,M,Maternal distress-unspec
66901,669.01,O75.0,M,Maternal distress-deliv
66902,669.02,O75.0,M,Matern distres-del w p/p
66903,669.03,O75.0,M,Matern distress-antepar
66904,669.04,O75.0,M,Matern distress-postpart
66910,669.10,O75.1,M,Obstetric shock-unspec
66911,669.11,O75.1,M,Obstetric shock-deliver
66912,669.12,O75.1,M,Obstet shock-deliv w p/p
66913,669.13,O75.1,M,Obstetric shock-antepar
66914,669.14,O75.1,M,Obstetric shock-postpart
66920,669.20,O26.50,M,Matern hypotens syn-unsp
66921,669.21,O26.51,M,Matern hypoten syn-deliv
66921,669.21,O26.52,M,Matern hypoten syn-deliv
66921,669.21,O26.53,M,Matern hypoten syn-deliv
66922,669.22,O26.51,M,Matern hypoten-del w p/p
66922,669.22,O26.52,M,Matern hypoten-del w p/p
66922,669.22,O26.53,M,Matern hypoten-del w p/p
66923,669.23,O26.51,M,Matern hypotens-antepar
66923,669.23,O26.52,M,Matern hypotens-antepar
66923,669.23,O26.53,M,Matern hypotens-antepar
66924,669.24,O26.51,M,Matern hypotens-postpart
66924,669.24,O26.52,M,Matern hypotens-postpart
66924,669.24,O26.53,M,Matern hypotens-postpart
66930,669.30,O90.4,M,Ac kidny fail w del-unsp
66932,669.32,O90.4,M,Ac kidney fail-del w p/p
66934,669.34,O90.4,M,Ac kidney fail-postpart
66940,669.40,O75.4,M,Oth ob surg compl-unspec
66941,669.41,O75.4,M,Oth ob compl-delivered
66942,669.42,O75.4,M,Oth ob compl-deliv w p/p
66943,669.43,O75.4,M,Complc ob surg anteprtm
66944,669.44,O75.4,M,Oth ob surg compl-postpa
66950,669.50,O66.5,M,Forcep deliv NOS-unspec
66951,669.51,O66.5,M,Forcep deliv NOS-deliver
66960,669.60,O64.1XX0,M,Breech extr NOS-unspec
66961,669.61,O64.1XX0,M,Breech extr NOS-deliver
66970,669.70,O82,M,Cesarean deliv NOS-unsp
66971,669.71,O82,M,Cesarean delivery NOS
66980,669.80,O75.81,M,Compl lab/deliv NEC-unsp
66980,669.80,O75.89,M,Compl lab/deliv NEC-unsp
66981,669.81,O75.81,M,Comp lab/deliv NEC-deliv
66981,669.81,O75.89,M,Comp lab/deliv NEC-deliv
66982,669.82,O75.81,M,Compl del NEC-del w p/p
66982,669.82,O75.89,M,Compl del NEC-del w p/p
66983,669.83,O75.81,M,Compl deliv NEC-antepar
66983,669.83,O75.89,M,Compl deliv NEC-antepar
66984,669.84,O75.81,M,Compl deliv NEC-postpart
66984,669.84,O75.89,M,Compl deliv NEC-postpart
66990,669.90,O75.9,M,Compl lab/deliv NOS-unsp
66991,669.91,O75.9,M,Comp lab/deliv NOS-deliv
66992,669.92,O75.9,M,Compl del NOS-del w p/p
66993,669.93,O75.9,M,Compl deliv NOS-antepar
66994,669.94,O75.9,M,Compl deliv NOS-postpart
67000,670.00,O86.89,M,Maj puerp inf NOS-unsp
67002,670.02,O86.89,M,Maj puer inf NOS-del p/p
67004,670.04,O86.89,M,Major puerp inf NOS-p/p
67010,670.10,O86.12,M,Puerp endometritis-unsp
67012,670.12,O86.12,M,Puerp endomet del w p/p
67014,670.14,O86.12,M,Puerp endomet-postpart
67020,670.20,O85,M,Puerperal sepsis-unsp
67022,670.22,O85,M,Puerprl sepsis-del w p/p
67024,670.24,O85,M,Puerperl sepsis-postpart
67030,670.30,O86.81,M,Puerp septc thromb-unsp
67032,670.32,O86.81,M,Prp sptc thrmb-del w p/p
67034,670.34,O86.81,M,Prp septc thrmb-postpart
67080,670.80,O86.89,M,Maj prp infec NEC-unspec
67082,670.82,O86.89,M,Maj prp inf NEC-dl w p/p
67084,670.84,O86.89,M,Maj puerp infec NEC-p/p
67100,671.00,O22.00,M,Varic vein leg preg-unsp
67101,671.01,O22.01,M,Varicose vein leg-deliv
67101,671.01,O22.02,M,Varicose vein leg-deliv
67101,671.01,O22.03,M,Varicose vein leg-deliv
67102,671.02,O87.4,M,Varic vein leg-del w p/p
67103,671.03,O22.01,M,Varic vein leg-antepart
67103,671.03,O22.02,M,Varic vein leg-antepart
67103,671.03,O22.03,M,Varic vein leg-antepart
67104,671.04,O87.4,M,Varic vein leg-postpart
67110,671.10,O22.10,M,Varic vulva preg-unspec
67111,671.11,O22.11,M,Varicose vulva-delivered
67111,671.11,O22.12,M,Varicose vulva-delivered
67111,671.11,O22.13,M,Varicose vulva-delivered
67112,671.12,O22.11,M,Varicose vulva-del w p/p
67112,671.12,O22.12,M,Varicose vulva-del w p/p
67112,671.12,O22.13,M,Varicose vulva-del w p/p
67113,671.13,O22.11,M,Varicose vulva-antepart
67113,671.13,O22.12,M,Varicose vulva-antepart
67113,671.13,O22.13,M,Varicose vulva-antepart
67114,671.14,O22.11,M,Varicose vulva-postpart
67114,671.14,O22.12,M,Varicose vulva-postpart
67114,671.14,O22.13,M,Varicose vulva-postpart
67120,671.20,O22.20,M,Thrombophleb preg-unspec
67121,671.21,O22.21,M,Thrombophlebitis-deliver
67121,671.21,O22.22,M,Thrombophlebitis-deliver
67121,671.21,O22.23,M,Thrombophlebitis-deliver
67122,671.22,O87.0,M,Thrombophleb-deliv w p/p
67123,671.23,O22.21,M,Thrombophlebit-antepart
67123,671.23,O22.22,M,Thrombophlebit-antepart
67123,671.23,O22.23,M,Thrombophlebit-antepart
67124,671.24,O87.0,M,Thrombophlebit-postpart
67130,671.30,O22.30,M,Deep thromb antepar-unsp
67131,671.31,O22.31,M,Deep throm antepar-deliv
67131,671.31,O22.32,M,Deep throm antepar-deliv
67131,671.31,O22.33,M,Deep throm antepar-deliv
67133,671.33,O22.31,M,Deep vein thromb-antepar
67133,671.33,O22.32,M,Deep vein thromb-antepar
67133,671.33,O22.33,M,Deep vein thromb-antepar
67140,671.40,O87.1,M,Deep thromb postpar-unsp
67142,671.42,O87.1,M,Thromb postpar-del w p/p
67144,671.44,O87.1,M,Deep vein thromb-postpar
67150,671.50,O22.50,M,Thrombosis NEC preg-unsp
67151,671.51,O22.51,M,Thrombosis NEC-delivered
67151,671.51,O22.52,M,Thrombosis NEC-delivered
67151,671.51,O22.53,M,Thrombosis NEC-delivered
67151,671.51,O22.91,M,Thrombosis NEC-delivered
67151,671.51,O22.92,M,Thrombosis NEC-delivered
67151,671.51,O22.93,M,Thrombosis NEC-delivered
67152,671.52,O87.3,M,Thromb NEC-deliv w p/p
67153,671.53,O22.51,M,Thrombosis NEC-antepart
67153,671.53,O22.52,M,Thrombosis NEC-antepart
67153,671.53,O22.53,M,Thrombosis NEC-antepart
67153,671.53,O22.91,M,Thrombosis NEC-antepart
67153,671.53,O22.92,M,Thrombosis NEC-antepart
67153,671.53,O22.93,M,Thrombosis NEC-antepart
67154,671.54,O87.3,M,Thrombosis NEC-postpart
67180,671.80,O22.40,M,Ven compl preg NEC-unsp
67180,671.80,O22.8X9,M,Ven compl preg NEC-unsp
67181,671.81,O22.41,M,Venous compl NEC-deliver
67181,671.81,O22.42,M,Venous compl NEC-deliver
67181,671.81,O22.43,M,Venous compl NEC-deliver
67181,671.81,O22.8X1,M,Venous compl NEC-deliver
67181,671.81,O22.8X2,M,Venous compl NEC-deliver
67181,671.81,O22.8X3,M,Venous compl NEC-deliver
67182,671.82,O87.2,M,Ven comp NEC-deliv w p/p
67182,671.82,O87.8,M,Ven comp NEC-deliv w p/p
67183,671.83,O22.41,M,Venous compl NEC-antepar
67183,671.83,O22.42,M,Venous compl NEC-antepar
67183,671.83,O22.43,M,Venous compl NEC-antepar
67183,671.83,O22.8X1,M,Venous compl NEC-antepar
67183,671.83,O22.8X2,M,Venous compl NEC-antepar
67183,671.83,O22.8X3,M,Venous compl NEC-antepar
67184,671.84,O87.2,M,Venous compl NEC-postpar
67184,671.84,O87.8,M,Venous compl NEC-postpar
67190,671.90,O22.90,M,Ven compl preg NOS-unsp
67191,671.91,O22.91,M,Venous compl NOS-deliver
67191,671.91,O22.92,M,Venous compl NOS-deliver
67191,671.91,O22.93,M,Venous compl NOS-deliver
67192,671.92,O87.9,M,Ven comp NOS-deliv w p/p
67193,671.93,O22.91,M,Venous compl NOS-antepar
67193,671.93,O22.92,M,Venous compl NOS-antepar
67193,671.93,O22.93,M,Venous compl NOS-antepar
67194,671.94,O87.9,M,Venous compl NOS-postpar
67200,672.00,O86.4,M,Puerperal pyrexia-unspec
67202,672.02,O86.4,M,Puerp pyrexia-del w p/p
67204,672.04,O86.4,M,Puerp pyrexia-postpartum
67300,673.00,O88.019,M,Ob air embolism-unspec
67301,673.01,O88.011,M,Ob air embolism-deliver
67301,673.01,O88.012,M,Ob air embolism-deliver
67301,673.01,O88.013,M,Ob air embolism-deliver
67301,673.01,O88.02,M,Ob air embolism-deliver
67302,673.02,O88.02,M,Ob air embol-deliv w p/p
67302,673.02,O88.03,M,Ob air embol-deliv w p/p
67303,673.03,O88.011,M,Ob air embolism-antepart
67303,673.03,O88.012,M,Ob air embolism-antepart
67303,673.03,O88.013,M,Ob air embolism-antepart
67304,673.04,O88.03,M,Ob air embolism-postpart
67310,673.10,O88.119,M,Amniotic embolism-unspec
67311,673.11,O88.111,M,Amniotic embolism-deliv
67311,673.11,O88.112,M,Amniotic embolism-deliv
67311,673.11,O88.113,M,Amniotic embolism-deliv
67311,673.11,O88.12,M,Amniotic embolism-deliv
67312,673.12,O88.12,M,Amniot embol-deliv w p/p
67312,673.12,O88.13,M,Amniot embol-deliv w p/p
67313,673.13,O88.111,M,Amniotic embol-antepart
67313,673.13,O88.112,M,Amniotic embol-antepart
67313,673.13,O88.113,M,Amniotic embol-antepart
67314,673.14,O88.13,M,Amniotic embol-postpart
67320,673.20,O88.219,M,Ob pulm embol NOS-unspec
67321,673.21,O88.211,M,Pulm embol NOS-delivered
67321,673.21,O88.212,M,Pulm embol NOS-delivered
67321,673.21,O88.213,M,Pulm embol NOS-delivered
67321,673.21,O88.22,M,Pulm embol NOS-delivered
67322,673.22,O88.22,M,Pulm embol NOS-del w p/p
67322,673.22,O88.23,M,Pulm embol NOS-del w p/p
67323,673.23,O88.211,M,Pulm embol NOS-antepart
67323,673.23,O88.212,M,Pulm embol NOS-antepart
67323,673.23,O88.213,M,Pulm embol NOS-antepart
67324,673.24,O88.23,M,Pulm embol NOS-postpart
67330,673.30,O88.319,M,Ob pyemic embol-unspec
67331,673.31,O88.311,M,Ob pyemic embol-deliver
67331,673.31,O88.312,M,Ob pyemic embol-deliver
67331,673.31,O88.313,M,Ob pyemic embol-deliver
67331,673.31,O88.32,M,Ob pyemic embol-deliver
67332,673.32,O88.32,M,Ob pyem embol-del w p/p
67332,673.32,O88.33,M,Ob pyem embol-del w p/p
67333,673.33,O88.311,M,Ob pyemic embol-antepart
67333,673.33,O88.312,M,Ob pyemic embol-antepart
67333,673.33,O88.313,M,Ob pyemic embol-antepart
67334,673.34,O88.33,M,Ob pyemic embol-postpart
67380,673.80,O88.819,M,Ob pulmon embol NEC-unsp
67381,673.81,O88.811,M,Pulmon embol NEC-deliver
67381,673.81,O88.812,M,Pulmon embol NEC-deliver
67381,673.81,O88.813,M,Pulmon embol NEC-deliver
67381,673.81,O88.82,M,Pulmon embol NEC-deliver
67382,673.82,O88.811,M,Pulm embol NEC-del w p/p
67382,673.82,O88.812,M,Pulm embol NEC-del w p/p
67382,673.82,O88.813,M,Pulm embol NEC-del w p/p
67382,673.82,O88.82,M,Pulm embol NEC-del w p/p
67382,673.82,O88.83,M,Pulm embol NEC-del w p/p
67383,673.83,O88.811,M,Pulmon embol NEC-antepar
67383,673.83,O88.812,M,Pulmon embol NEC-antepar
67383,673.83,O88.813,M,Pulmon embol NEC-antepar
67384,673.84,O88.83,M,Pulmon embol NEC-postpar
67400,674.00,O99.419,M,Puerp cerebvasc dis-unsp
67401,674.01,O99.42,M,Puerp cerebvas dis-deliv
67401,674.01,O99.411,M,Puerp cerebvas dis-deliv
67401,674.01,O99.412,M,Puerp cerebvas dis-deliv
67401,674.01,O99.413,M,Puerp cerebvas dis-deliv
67402,674.02,O99.42,M,Cerebvas dis-deliv w p/p
67402,674.02,O99.43,M,Cerebvas dis-deliv w p/p
67403,674.03,O99.411,M,Cerebrovasc dis-antepart
67403,674.03,O99.412,M,Cerebrovasc dis-antepart
67403,674.03,O99.413,M,Cerebrovasc dis-antepart
67404,674.04,O99.43,M,Cerebrovasc dis-postpart
67410,674.10,O90.0,M,Disrupt c-sect wnd-unsp
67412,674.12,O90.0,M,Disrupt c-sect-del w p/p
67414,674.14,O90.0,M,Disrupt c-sect-postpart
67420,674.20,O90.1,M,Disrupt perineum-unspec
67422,674.22,O90.1,M,Disrupt perin-del w p/p
67424,674.24,O90.1,M,Disrupt perineum-postpar
67430,674.30,O86.0,M,Ob surg compl NEC-unspec
67430,674.30,O90.2,M,Ob surg compl NEC-unspec
67432,674.32,O86.0,M,Ob surg compl-del w p/p
67432,674.32,O90.2,M,Ob surg compl-del w p/p
67434,674.34,O86.0,M,Ob surg comp NEC-postpar
67434,674.34,O90.2,M,Ob surg comp NEC-postpar
67440,674.40,O90.89,M,Placental polyp-unspec
67442,674.42,O90.89,M,Placent polyp-del w p/p
67444,674.44,O90.89,M,Placental polyp-postpart
67450,674.50,O90.3,M,Peripart cardiomy-unspec
67451,674.51,O90.3,M,Peripartum cardiomy-del
67452,674.52,O90.3,M,Peripart card del w p/p
67453,674.53,O90.3,M,Peripartum card-antepart
67454,674.54,O90.3,M,Peripartum card-postpart
67480,674.80,O90.89,M,Puerp compl NEC-unspec
67482,674.82,O90.89,M,Puerp comp NEC-del w p/p
67484,674.84,O90.89,M,Puerp compl NEC-postpart
67490,674.90,O90.9,M,Puerp compl NOS-unspec
67492,674.92,O90.9,M,Puerp comp NOS-del w p/p
67494,674.94,O90.9,M,Puerp compl NOS-postpart
67500,675.00,O91.019,M,Infect nipple preg-unsp
67501,675.01,O91.011,M,Infect nipple-delivered
67501,675.01,O91.012,M,Infect nipple-delivered
67501,675.01,O91.013,M,Infect nipple-delivered
67502,675.02,O91.02,M,Infect nipple-del w p/p
67503,675.03,O91.011,M,Infect nipple-antepartum
67503,675.03,O91.012,M,Infect nipple-antepartum
67503,675.03,O91.013,M,Infect nipple-antepartum
67504,675.04,O91.02,M,Infect nipple-postpartum
67504,675.04,O91.03,M,Infect nipple-postpartum
67510,675.10,O91.119,M,Breast abscess preg-unsp
67511,675.11,O91.111,M,Breast abscess-delivered
67511,675.11,O91.112,M,Breast abscess-delivered
67511,675.11,O91.113,M,Breast abscess-delivered
67512,675.12,O91.12,M,Breast abscess-del w p/p
67513,675.13,O91.111,M,Breast abscess-antepart
67513,675.13,O91.112,M,Breast abscess-antepart
67513,675.13,O91.113,M,Breast abscess-antepart
67514,675.14,O91.12,M,Breast abscess-postpart
67514,675.14,O91.13,M,Breast abscess-postpart
67520,675.20,O91.219,M,Mastitis in preg-unspec
67521,675.21,O91.211,M,Mastitis-delivered
67521,675.21,O91.212,M,Mastitis-delivered
67521,675.21,O91.213,M,Mastitis-delivered
67522,675.22,O91.22,M,Mastitis-deliv w p/p
67523,675.23,O91.211,M,Mastitis-antepartum
67523,675.23,O91.212,M,Mastitis-antepartum
67523,675.23,O91.213,M,Mastitis-antepartum
67524,675.24,O91.22,M,Mastitis-postpartum
67580,675.80,O91.23,M,Breast inf preg NEC-unsp
67581,675.81,O91.23,M,Breast infect NEC-deliv
67582,675.82,O91.23,M,Breast inf NEC-del w p/p
67583,675.83,O91.23,M,Breast inf NEC-antepart
67584,675.84,O91.23,M,Breast inf NEC-postpart
67590,675.90,O91.23,M,Breast inf preg NOS-unsp
67591,675.91,O91.23,M,Breast infect NOS-deliv
67592,675.92,O91.23,M,Breast inf NOS-del w p/p
67593,675.93,O91.23,M,Breast inf NOS-antepart
67594,675.94,O91.23,M,Breast inf NOS-postpart
67600,676.00,O92.019,M,Retract nipple preg-unsp
67601,676.01,O92.011,M,Retracted nipple-deliver
67601,676.01,O92.012,M,Retracted nipple-deliver
67601,676.01,O92.013,M,Retracted nipple-deliver
67602,676.02,O92.03,M,Retract nipple-del w p/p
67603,676.03,O92.011,M,Retract nipple-antepart
67603,676.03,O92.012,M,Retract nipple-antepart
67603,676.03,O92.013,M,Retract nipple-antepart
67604,676.04,O92.03,M,Retract nipple-postpart
67604,676.04,O92.02,M,Retract nipple-postpart
67610,676.10,O92.119,M,Cracked nipple preg-unsp
67611,676.11,O92.111,M,Cracked nipple-delivered
67611,676.11,O92.112,M,Cracked nipple-delivered
67611,676.11,O92.113,M,Cracked nipple-delivered
67612,676.12,O92.13,M,Cracked nipple-del w p/p
67613,676.13,O92.111,M,Cracked nipple-antepart
67613,676.13,O92.112,M,Cracked nipple-antepart
67613,676.13,O92.113,M,Cracked nipple-antepart
67614,676.14,O92.13,M,Cracked nipple-postpart
67614,676.14,O92.12,M,Cracked nipple-postpart
67620,676.20,O92.29,M,Breast engorge-unspec
67621,676.21,O92.29,M,Breast engorge-delivered
67622,676.22,O92.29,M,Breast engorge-del w p/p
67623,676.23,O92.29,M,Breast engorge-antepart
67624,676.24,O92.29,M,Breast engorge-postpart
67630,676.30,O92.20,M,Breast dis preg NEC-unsp
67630,676.30,O92.29,M,Breast dis preg NEC-unsp
67631,676.31,O92.20,M,Breast dis NEC-delivered
67631,676.31,O92.29,M,Breast dis NEC-delivered
67632,676.32,O92.20,M,Breast dis NEC-del w p/p
67632,676.32,O92.29,M,Breast dis NEC-del w p/p
67633,676.33,O92.20,M,Breast dis NEC-antepart
67634,676.34,O92.20,M,Breast dis NEC-postpart
67634,676.34,O92.29,M,Breast dis NEC-postpart
67640,676.40,O92.3,M,Lactation fail-unspec
67641,676.41,O92.3,M,Lactation fail-delivered
67642,676.42,O92.3,M,Lactation fail-del w p/p
67643,676.43,O92.3,M,Lactation fail-antepart
67644,676.44,O92.3,M,Lactation fail-postpart
67650,676.50,O92.5,M,Suppr lactation-unspec
67651,676.51,O92.5,M,Suppr lactation-deliver
67652,676.52,O92.5,M,Suppr lactat-del w p/p
67653,676.53,O92.5,M,Suppr lactation-antepar
67654,676.54,O92.5,M,Suppr lactation-postpart
67660,676.60,O92.6,M,Galactorrhea preg-unspec
67661,676.61,O92.6,M,Galactorrhea-delivered
67662,676.62,O92.6,M,Galactorrhea-del w p/p
67663,676.63,O92.6,M,Galactorrhea-antepartum
67664,676.64,O92.6,M,Galactorrhea-postpartum
67680,676.80,O92.79,M,Lactation dis NEC-unspec
67681,676.81,O92.79,M,Lactation dis NEC-deliv
67682,676.82,O92.79,M,Lactat dis NEC-del w p/p
67683,676.83,O92.79,M,Lactat dis NEC-antepart
67684,676.84,O92.79,M,Lactat dis NEC-postpart
67684,676.84,O92.4,M,Lactat dis NEC-postpart
67690,676.90,O92.70,M,Lactation dis NOS-unspec
67691,676.91,O92.70,M,Lactation dis NOS-deliv
67692,676.92,O92.70,M,Lactat dis NOS-del w p/p
67693,676.93,O92.70,M,Lactat dis NOS-antepart
67694,676.94,O92.70,M,Lactat dis NOS-postpart
67800,678.00,O35.8XX0,M,Fetal hematologic-unspec
67800,678.00,O36.8290,M,Fetal hematologic-unspec
67800,678.00,O36.8291,M,Fetal hematologic-unspec
67800,678.00,O36.8292,M,Fetal hematologic-unspec
67800,678.00,O36.8293,M,Fetal hematologic-unspec
67800,678.00,O36.8294,M,Fetal hematologic-unspec
67800,678.00,O36.8295,M,Fetal hematologic-unspec
67800,678.00,O36.8299,M,Fetal hematologic-unspec
67801,678.01,O35.8XX0,M,Fetal hematologic-deliv
67801,678.01,O36.8210,M,Fetal hematologic-deliv
67801,678.01,O36.8220,M,Fetal hematologic-deliv
67801,678.01,O36.8230,M,Fetal hematologic-deliv
67801,678.01,O35.8XX1,M,Fetal hematologic-deliv
67801,678.01,O35.8XX2,M,Fetal hematologic-deliv
67801,678.01,O35.8XX3,M,Fetal hematologic-deliv
67801,678.01,O35.8XX4,M,Fetal hematologic-deliv
67801,678.01,O35.8XX5,M,Fetal hematologic-deliv
67801,678.01,O35.8XX9,M,Fetal hematologic-deliv
67801,678.01,O36.8211,M,Fetal hematologic-deliv
67801,678.01,O36.8212,M,Fetal hematologic-deliv
67801,678.01,O36.8213,M,Fetal hematologic-deliv
67801,678.01,O36.8214,M,Fetal hematologic-deliv
67801,678.01,O36.8215,M,Fetal hematologic-deliv
67801,678.01,O36.8219,M,Fetal hematologic-deliv
67801,678.01,O36.8221,M,Fetal hematologic-deliv
67801,678.01,O36.8222,M,Fetal hematologic-deliv
67801,678.01,O36.8223,M,Fetal hematologic-deliv
67801,678.01,O36.8224,M,Fetal hematologic-deliv
67801,678.01,O36.8225,M,Fetal hematologic-deliv
67801,678.01,O36.8229,M,Fetal hematologic-deliv
67801,678.01,O36.8231,M,Fetal hematologic-deliv
67801,678.01,O36.8232,M,Fetal hematologic-deliv
67801,678.01,O36.8233,M,Fetal hematologic-deliv
